id,number,name_en,type_element,rarity,expansion
6839,56/106,Sandile,Darkness,Common,Flashfire
6840,57/106,Krokorok,Darkness,Uncommon,Flashfire
6841,58/106,Scraggy,Darkness,Common,Flashfire
6842,59/106,Scrafty,Darkness,Rare,Flashfire
6843,60/106,Forretress,Metal,Rare,Flashfire
6844,61/106,Durant,Metal,Rare,Flashfire
6845,62/106,Flabébé,Fairy,Common,Flashfire
6846,63/106,Flabébé,Fairy,Common,Flashfire
6847,64/106,Floette,Fairy,Rare,Flashfire
6848,65/106,Floette,Fairy,Uncommon,Flashfire
6849,66/106,Florges,Fairy,Rare Holo,Flashfire
6850,67/106,Spritzee,Fairy,Common,Flashfire
6851,68/106,Carbink,Fairy,Rare Holo,Flashfire
6852,69/106,MegaCharizardEX,Dragon,Rare Holo ex,Flashfire
6853,70/106,Druddigon,Dragon,Rare Holo,Flashfire
6854,71/106,Dragalge,Dragon,Rare,Flashfire
6855,72/106,Goomy,Dragon,Common,Flashfire
6856,73/106,Sliggoo,Dragon,Uncommon,Flashfire
6857,74/106,Goodra,Dragon,Rare Holo,Flashfire
6858,75/106,Pidgey,Colorless,Common,Flashfire
6859,76/106,Pidgeotto,Colorless,Uncommon,Flashfire
6860,77/106,Pidgeot,Colorless,Rare,Flashfire
6861,78/106,KangaskhanEX,Colorless,Rare Holo ex,Flashfire
6862,79/106,MegaKangaskhanEX,Colorless,Rare Holo ex,Flashfire
6863,80/106,Snorlax,Colorless,Rare,Flashfire
6864,81/106,Sentret,Colorless,Common,Flashfire
6865,82/106,Furret,Colorless,Rare,Flashfire
6866,83/106,Miltank,Colorless,Uncommon,Flashfire
6867,84/106,Buneary,Colorless,Common,Flashfire
6868,85/106,Lopunny,Colorless,Rare,Flashfire
6869,86/106,Fletchling,Colorless,Common,Flashfire
6870,87/106,Furfrou,Colorless,Uncommon,Flashfire
6871,88/106,Blacksmith,Su,Uncommon,Flashfire
6872,89/106,Fiery Torch,I,Uncommon,Flashfire
6873,90/106,Lysandre,Su,Uncommon,Flashfire
6874,91/106,Magnetic Storm,St,Uncommon,Flashfire
6875,92/106,Pal Pad,I,Uncommon,Flashfire
6876,93/106,Pokémon Center Lady,Su,Uncommon,Flashfire
6877,94/106,Pokémon Fan Club,Su,Uncommon,Flashfire
6878,95/106,Protection Cube,I,Uncommon,Flashfire
6879,96/106,Sacred Ash,I,Uncommon,Flashfire
6880,97/106,Startling Megaphone,I,Uncommon,Flashfire
6881,98/106,Trick Shovel,I,Uncommon,Flashfire
6882,99/106,Ultra Ball,I,Uncommon,Flashfire
6883,100/106,CharizardEX,Fire,Rare Ultra,Flashfire
6884,101/106,MagnezoneEX,Lightning,Rare Ultra,Flashfire
6885,102/106,ToxicroakEX,Psychic,Rare Ultra,Flashfire
6886,103/106,KangaskhanEX,Colorless,Rare Ultra,Flashfire
6887,104/106,Lysandre,Su,Rare Ultra,Flashfire
6888,105/106,Pokémon Center Lady,Su,Rare Ultra,Flashfire
6889,106/106,Pokémon Fan Club,Su,Rare Ultra,Flashfire
6890,107/106,MegaCharizardEX,Fire,Rare Secret,Flashfire
6891,108/106,MegaCharizardEX,Dragon,Rare Secret,Flashfire
6892,109/106,MegaKangaskhanEX,Colorless,Rare Secret,Flashfire
6893,1/111,Bellsprout,Grass,Common,Furious Fists
6894,2/111,Weepinbell,Grass,Uncommon,Furious Fists
6895,3/111,Victreebel,Grass,Rare Holo,Furious Fists
6896,4/111,HeracrossEX,Grass,Rare Holo ex,Furious Fists
6897,5/111,MegaHeracrossEX,Grass,Rare Holo ex,Furious Fists
6898,6/111,Shroomish,Grass,Common,Furious Fists
6899,7/111,Leafeon,Grass,Rare,Furious Fists
6900,8/111,Shelmet,Grass,Common,Furious Fists
6901,9/111,Accelgor,Grass,Uncommon,Furious Fists
6902,10/111,Magmar,Fire,Common,Furious Fists
6903,11/111,Magmortar,Fire,Rare,Furious Fists
6904,12/111,Torchic,Fire,Common,Furious Fists
6905,13/111,Combusken,Fire,Uncommon,Furious Fists
6906,14/111,Blaziken,Fire,Rare Holo,Furious Fists
6907,15/111,Poliwag,Water,Common,Furious Fists
6908,16/111,Poliwhirl,Water,Uncommon,Furious Fists
6909,17/111,Poliwrath,Water,Rare Holo,Furious Fists
6910,18/111,Politoed,Water,Rare,Furious Fists
6911,19/111,Glaceon,Water,Rare,Furious Fists
6912,20/111,SeismitoadEX,Water,Rare Holo ex,Furious Fists
6913,21/111,Cubchoo,Water,Common,Furious Fists
6914,22/111,Beartic,Water,Rare,Furious Fists
6915,23/111,Clauncher,Water,Common,Furious Fists
6916,24/111,Clawitzer,Water,Rare Holo,Furious Fists
6917,25/111,Amaura,Water,Uncommon,Furious Fists
6918,26/111,Aurorus,Water,Rare,Furious Fists
6919,27/111,Pikachu,Lightning,Common,Furious Fists
6920,28/111,Raichu,Lightning,Uncommon,Furious Fists
6921,29/111,Electabuzz,Lightning,Common,Furious Fists
6922,30/111,Electivire,Lightning,Rare,Furious Fists
6923,31/111,Plusle,Lightning,Common,Furious Fists
6924,32/111,Minun,Lightning,Common,Furious Fists
6925,33/111,Thundurus,Lightning,Rare,Furious Fists
6926,34/111,Dedenne,Lightning,Uncommon,Furious Fists
6927,35/111,Drowzee,Psychic,Common,Furious Fists
6928,36/111,Hypno,Psychic,Rare,Furious Fists
6929,37/111,Jynx,Psychic,Rare,Furious Fists
6930,38/111,Skorupi,Psychic,Common,Furious Fists
6931,39/111,Gothita,Psychic,Common,Furious Fists
6932,40/111,Gothorita,Psychic,Uncommon,Furious Fists
6933,41/111,Gothitelle,Psychic,Rare,Furious Fists
6934,42/111,Golett,Psychic,Common,Furious Fists
6935,43/111,Golurk,Psychic,Rare,Furious Fists
6936,44/111,Machop,Fighting,Common,Furious Fists
6937,45/111,Machoke,Fighting,Uncommon,Furious Fists
6938,46/111,Machamp,Fighting,Rare Holo,Furious Fists
6939,47/111,Hitmonlee,Fighting,Uncommon,Furious Fists
6940,48/111,Hitmonchan,Fighting,Uncommon,Furious Fists
6941,49/111,Hitmontop,Fighting,Uncommon,Furious Fists
6942,50/111,Breloom,Fighting,Rare,Furious Fists
6943,51/111,Makuhita,Fighting,Common,Furious Fists
6944,52/111,Hariyama,Fighting,Rare,Furious Fists
6945,53/111,Trapinch,Fighting,Common,Furious Fists
6946,54/111,LucarioEX,Fighting,Rare Holo ex,Furious Fists
6947,55/111,MegaLucarioEX,Fighting,Rare Holo ex,Furious Fists
6948,56/111,Mienfoo,Fighting,Common,Furious Fists
6949,57/111,Mienshao,Fighting,Uncommon,Furious Fists
6950,58/111,Landorus,Fighting,Rare Holo,Furious Fists
6951,59/111,Pancham,Fighting,Uncommon,Furious Fists
6952,60/111,Pancham,Fighting,Common,Furious Fists
6953,61/111,Tyrunt,Fighting,Uncommon,Furious Fists
6954,62/111,Tyrantrum,Fighting,Rare,Furious Fists
6955,63/111,Hawlucha,Fighting,Rare Holo,Furious Fists
6956,64/111,HawluchaEX,Fighting,Rare Holo ex,Furious Fists
6957,65/111,Drapion,Darkness,Rare,Furious Fists
6958,66/111,Scraggy,Darkness,Common,Furious Fists
6959,67/111,Scrafty,Darkness,Uncommon,Furious Fists
6960,68/111,Pangoro,Darkness,Rare,Furious Fists
6961,69/111,Clefairy,Fairy,Common,Furious Fists
6962,70/111,Clefairy,Fairy,Common,Furious Fists
6963,71/111,Clefable,Fairy,Uncommon,Furious Fists
6964,72/111,Sylveon,Fairy,Rare,Furious Fists
6965,73/111,Klefki,Fairy,Uncommon,Furious Fists
6966,74/111,DragoniteEX,Dragon,Rare Holo ex,Furious Fists
6967,75/111,Vibrava,Dragon,Uncommon,Furious Fists
6968,76/111,Flygon,Dragon,Rare,Furious Fists
6969,77/111,Noivern,Dragon,Rare Holo,Furious Fists
6970,78/111,Lickitung,Colorless,Common,Furious Fists
6971,79/111,Lickilicky,Colorless,Uncommon,Furious Fists
6972,80/111,Eevee,Colorless,Common,Furious Fists
6973,81/111,Slakoth,Colorless,Common,Furious Fists
6974,82/111,Vigoroth,Colorless,Uncommon,Furious Fists
6975,83/111,Slaking,Colorless,Rare Holo,Furious Fists
6976,84/111,Patrat,Colorless,Common,Furious Fists
6977,85/111,Watchog,Colorless,Uncommon,Furious Fists
6978,86/111,Tornadus,Colorless,Rare,Furious Fists
6979,87/111,Noibat,Colorless,Common,Furious Fists
6980,88/111,Battle Reporter,Su,Uncommon,Furious Fists
6981,89/111,Energy Switch,I,Uncommon,Furious Fists
6982,90/111,Fighting Stadium,St,Uncommon,Furious Fists
6983,91/111,Focus Sash,I,Uncommon,Furious Fists
6984,92/111,Fossil Researcher,Su,Uncommon,Furious Fists
6985,93/111,Full Heal,I,Uncommon,Furious Fists
6986,94/111,Jaw Fossil,I,Uncommon,Furious Fists
6987,95/111,Korrina,Su,Uncommon,Furious Fists
6988,96/111,Maintenance,I,Uncommon,Furious Fists
6989,97/111,Mountain Ring,St,Uncommon,Furious Fists
6990,98/111,Sail Fossil,I,Uncommon,Furious Fists
6991,99/111,Phantom Forces,I,Uncommon,Furious Fists
6992,100/111,Super Scoop Up,I,Uncommon,Furious Fists
6993,101/111,Tool Retriever,I,Uncommon,Furious Fists
6994,102/111,Training Center,St,Uncommon,Furious Fists
6995,103/111,Herbal Energy,Grass E,Uncommon,Furious Fists
6996,104/111,Strong Energy,Fighting E,Uncommon,Furious Fists
6997,105/111,HeracrossEX,Grass,Rare Ultra,Furious Fists
6998,106/111,SeismitoadEX,Water,Rare Ultra,Furious Fists
6999,107/111,LucarioEX,Fighting,Rare Ultra,Furious Fists
7000,108/111,DragoniteEX,Dragon,Rare Ultra,Furious Fists
7001,109/111,Battle Reporter,Su,Rare Ultra,Furious Fists
7002,110/111,Fossil Researcher,Su,Rare Ultra,Furious Fists
7003,111/111,Korrina,Su,Rare Ultra,Furious Fists
7004,112/111,MegaHeracrossEX,Grass,Rare Secret,Furious Fists
7005,113/111,MegaLucarioEX,Fighting,Rare Secret,Furious Fists
7006,1/119,Venonat,Grass,Common,Phantom Forces
7007,2/119,Venomoth,Grass,Rare,Phantom Forces
7008,3/119,Yanma,Grass,Common,Phantom Forces
7009,4/119,Yanmega,Grass,Rare,Phantom Forces
7010,5/119,Sewaddle,Grass,Common,Phantom Forces
7011,6/119,Swadloon,Grass,Uncommon,Phantom Forces
7012,7/119,Leavanny,Grass,Rare,Phantom Forces
7013,8/119,Karrablast,Grass,Common,Phantom Forces
7014,9/119,Fletchinder,Fire,Uncommon,Phantom Forces
7015,10/119,Talonflame,Fire,Rare,Phantom Forces
7016,11/119,Litleo,Fire,Common,Phantom Forces
7017,12/119,Pyroar,Fire,Rare Holo,Phantom Forces
7018,13/119,Krabby,Water,Common,Phantom Forces
7019,14/119,Kingler,Water,Uncommon,Phantom Forces
7020,15/119,Totodile,Water,Common,Phantom Forces
7021,16/119,Croconaw,Water,Uncommon,Phantom Forces
7022,17/119,Feraligatr,Water,Rare Holo,Phantom Forces
7023,18/119,Finneon,Water,Common,Phantom Forces
7024,19/119,Lumineon,Water,Uncommon,Phantom Forces
7025,20/119,Frillish,Water,Common,Phantom Forces
7026,21/119,Jellicent,Water,Rare,Phantom Forces
7027,22/119,Alomomola,Water,Common,Phantom Forces
7028,23/119,ManectricEX,Lightning,Rare Holo ex,Phantom Forces
7029,24/119,MegaManectricEX,Lightning,Rare Holo ex,Phantom Forces
7030,25/119,Pachirisu,Lightning,Rare,Phantom Forces
7031,26/119,Joltik,Lightning,Common,Phantom Forces
7032,27/119,Galvantula,Lightning,Rare,Phantom Forces
7033,28/119,Helioptile,Lightning,Common,Phantom Forces
7034,29/119,Helioptile,Lightning,Common,Phantom Forces
7035,30/119,Heliolisk,Lightning,Rare Holo,Phantom Forces
7036,31/119,Zubat,Psychic,Common,Phantom Forces
7037,32/119,Golbat,Psychic,Uncommon,Phantom Forces
7038,33/119,Crobat,Psychic,Rare,Phantom Forces
7039,34/119,GengarEX,Psychic,Rare Holo ex,Phantom Forces
7040,35/119,MegaGengarEX,Psychic,Rare Holo ex,Phantom Forces
7041,36/119,Wobbuffet,Psychic,Uncommon,Phantom Forces
7042,37/119,Gulpin,Psychic,Common,Phantom Forces
7043,38/119,Swalot,Psychic,Rare,Phantom Forces
7044,39/119,Munna,Psychic,Common,Phantom Forces
7045,40/119,Musharna,Psychic,Rare,Phantom Forces
7046,41/119,Litwick,Psychic,Common,Phantom Forces
7047,42/119,Lampent,Psychic,Uncommon,Phantom Forces
7048,43/119,Chandelure,Psychic,Rare Holo,Phantom Forces
7049,44/119,Pumpkaboo,Psychic,Common,Phantom Forces
7050,45/119,Gourgeist,Psychic,Rare Holo,Phantom Forces
7051,46/119,Gligar,Fighting,Common,Phantom Forces
7052,47/119,Gliscor,Fighting,Rare,Phantom Forces
7053,48/119,Roggenrola,Fighting,Common,Phantom Forces
7054,49/119,Boldore,Fighting,Uncommon,Phantom Forces
7055,50/119,Gigalith,Fighting,Rare Holo,Phantom Forces
7056,51/119,Murkrow,Darkness,Common,Phantom Forces
7057,52/119,Honchkrow,Darkness,Rare,Phantom Forces
7058,53/119,Poochyena,Darkness,Common,Phantom Forces
7059,54/119,Mightyena,Darkness,Rare,Phantom Forces
7060,55/119,Spiritomb,Darkness,Rare,Phantom Forces
7061,56/119,Purrloin,Darkness,Common,Phantom Forces
7062,57/119,Liepard,Darkness,Uncommon,Phantom Forces
7063,58/119,MalamarEX,Darkness,Rare Holo ex,Phantom Forces
7064,59/119,Skarmory,Metal,Common,Phantom Forces
7065,60/119,Bronzor,Metal,Common,Phantom Forces
7066,61/119,Bronzong,Metal,Rare,Phantom Forces
7067,62/119,DialgaEX,Metal,Rare Holo ex,Phantom Forces
7068,63/119,Heatran,Metal,Rare Holo,Phantom Forces
7069,64/119,Escavalier,Metal,Rare,Phantom Forces
7070,65/119,AegislashEX,Metal,Rare Holo ex,Phantom Forces
7071,66/119,Klefki,Metal,Uncommon,Phantom Forces
7072,67/119,FlorgesEX,Fairy,Rare Holo ex,Phantom Forces
7073,68/119,Swirlix,Fairy,Common,Phantom Forces
7074,69/119,Slurpuff,Fairy,Rare Holo,Phantom Forces
7075,70/119,Dedenne,Fairy,Common,Phantom Forces
7076,71/119,Diancie,Fairy,Rare Holo,Phantom Forces
7077,72/119,Deino,Dragon,Common,Phantom Forces
7078,73/119,Zweilous,Dragon,Uncommon,Phantom Forces
7079,74/119,Hydreigon,Dragon,Rare Holo,Phantom Forces
7080,75/119,Goomy,Dragon,Common,Phantom Forces
7081,76/119,Sliggoo,Dragon,Uncommon,Phantom Forces
7082,77/119,Goodra,Dragon,Rare Holo,Phantom Forces
7083,78/119,Spearow,Colorless,Common,Phantom Forces
7084,79/119,Fearow,Colorless,Uncommon,Phantom Forces
7085,80/119,Chansey,Colorless,Common,Phantom Forces
7086,81/119,Blissey,Colorless,Rare,Phantom Forces
7087,82/119,Girafarig,Colorless,Uncommon,Phantom Forces
7088,83/119,Whismur,Colorless,Common,Phantom Forces
7089,84/119,Loudred,Colorless,Uncommon,Phantom Forces
7090,85/119,Exploud,Colorless,Rare,Phantom Forces
7091,86/119,Regigigas,Colorless,Rare Holo,Phantom Forces
7092,87/119,Bunnelby,Colorless,Common,Phantom Forces
7093,88/119,Diggersby,Colorless,Rare,Phantom Forces
7094,89/119,Fletchling,Colorless,Common,Phantom Forces
7095,90/119,Furfrou,Colorless,Uncommon,Phantom Forces
7096,91/119,AZ,Su,Uncommon,Phantom Forces
7097,92/119,Battle Compressor,I,Uncommon,Phantom Forces
7098,93/119,Dimension Valley,St,Uncommon,Phantom Forces
7099,94/119,Enhanced Hammer,I,Uncommon,Phantom Forces
7100,95/119,Gengar Spirit Link,I,Uncommon,Phantom Forces
7101,96/119,Hand Scope,I,Uncommon,Phantom Forces
7102,97/119,Head Ringer,I,Rare Holo,Phantom Forces
7103,98/119,Jamming Net,I,Rare Holo,Phantom Forces
7104,99/119,Lysandre's Trump Card,Su,Uncommon,Phantom Forces
7105,100/119,Manectric Spirit Link,I,Uncommon,Phantom Forces
7106,101/119,Professor Sycamore,Su,Uncommon,Phantom Forces
7107,102/119,Robo Substitute,I,Uncommon,Phantom Forces
7108,103/119,Roller Skates,I,Uncommon,Phantom Forces
7109,104/119,Shauna,Su,Uncommon,Phantom Forces
7110,105/119,Steel Shelter,St,Uncommon,Phantom Forces
7111,106/119,Target Whistle,I,Uncommon,Phantom Forces
7112,107/119,Tierno,Su,Uncommon,Phantom Forces
7113,108/119,Trick Coin,I,Uncommon,Phantom Forces
7114,109/119,VS Seeker,I,Uncommon,Phantom Forces
7115,110/119,Xerosic,Su,Uncommon,Phantom Forces
7116,111/119,Double Colorless Energy,Colorless E,Uncommon,Phantom Forces
7117,112/119,Mystery Energy,Psychic E,Uncommon,Phantom Forces
7118,113/119,ManectricEX,Lightning,Rare Ultra,Phantom Forces
7119,114/119,GengarEX,Psychic,Rare Ultra,Phantom Forces
7120,115/119,MalamarEX,Darkness,Rare Ultra,Phantom Forces
7121,116/119,FlorgesEX,Fairy,Rare Ultra,Phantom Forces
7122,117/119,AZ,Su,Rare Ultra,Phantom Forces
7123,118/119,Lysandre's Trump Card,Su,Rare Ultra,Phantom Forces
7124,119/119,Xerosic,Su,Rare Ultra,Phantom Forces
7125,120/119,MegaManectricEX,Lightning,Rare Secret,Phantom Forces
7126,121/119,MegaGengarEX,Psychic,Rare Secret,Phantom Forces
7127,122/119,DialgaEX,Metal,Rare Secret,Phantom Forces
7128,1/160,Weedle,Grass,Common,Primal Clash
7129,2/160,Kakuna,Grass,Uncommon,Primal Clash
7130,3/160,Beedrill,Grass,Rare,Primal Clash
7131,4/160,Tangela,Grass,Common,Primal Clash
7132,5/160,Tangrowth,Grass,Rare,Primal Clash
7133,6/160,Treecko,Grass,Common,Primal Clash
7134,7/160,Grovyle,Grass,Uncommon,Primal Clash
7135,8/160,Sceptile,Grass,Rare,Primal Clash
7136,9/160,Sceptile,Grass,Rare Holo,Primal Clash
7137,10/160,Lotad,Grass,Common,Primal Clash
7138,11/160,Lombre,Grass,Uncommon,Primal Clash
7139,12/160,Ludicolo,Grass,Rare Holo,Primal Clash
7140,13/160,Surskit,Grass,Common,Primal Clash
7141,14/160,Masquerain,Grass,Uncommon,Primal Clash
7142,15/160,Shroomish,Grass,Common,Primal Clash
7143,16/160,Breloom,Grass,Rare,Primal Clash
7144,17/160,Volbeat,Grass,Common,Primal Clash
7145,18/160,Illumise,Grass,Common,Primal Clash
7146,19/160,TrevenantEX,Grass,Rare Holo ex,Primal Clash
7147,20/160,Vulpix,Fire,Common,Primal Clash
7148,21/160,Ninetales,Fire,Rare,Primal Clash
7149,22/160,Slugma,Fire,Common,Primal Clash
7150,23/160,Magcargo,Fire,Uncommon,Primal Clash
7151,24/160,Magcargo,Fire,Rare,Primal Clash
7152,25/160,Torchic,Fire,Common,Primal Clash
7153,26/160,Torchic,Fire,Uncommon,Primal Clash
7154,27/160,Combusken,Fire,Uncommon,Primal Clash
7155,28/160,Blaziken,Fire,Rare Holo,Primal Clash
7156,29/160,CameruptEX,Fire,Rare Holo ex,Primal Clash
7157,30/160,Horsea,Water,Common,Primal Clash
7158,31/160,Seadra,Water,Uncommon,Primal Clash
7159,32/160,Staryu,Water,Common,Primal Clash
7160,33/160,Mudkip,Water,Common,Primal Clash
7161,34/160,Marshtomp,Water,Uncommon,Primal Clash
7162,35/160,Swampert,Water,Rare,Primal Clash
7163,36/160,Swampert,Water,Rare Holo,Primal Clash
7164,37/160,Ludicolo,Water,Rare,Primal Clash
7165,38/160,WailordEX,Water,Rare Holo ex,Primal Clash
7166,39/160,Barboach,Water,Common,Primal Clash
7167,40/160,Whiscash,Water,Uncommon,Primal Clash
7168,41/160,Whiscash,Water,Rare,Primal Clash
7169,42/160,Corphish,Water,Common,Primal Clash
7170,43/160,Feebas,Water,Common,Primal Clash
7171,44/160,Milotic,Water,Rare Holo,Primal Clash
7172,45/160,Spheal,Water,Common,Primal Clash
7173,46/160,Spheal,Water,Common,Primal Clash
7174,47/160,Sealeo,Water,Uncommon,Primal Clash
7175,48/160,Walrein,Water,Rare,Primal Clash
7176,49/160,Clamperl,Water,Common,Primal Clash
7177,50/160,Huntail,Water,Rare Holo,Primal Clash
7178,51/160,Gorebyss,Water,Uncommon,Primal Clash
7179,52/160,Gorebyss,Water,Rare,Primal Clash
7180,53/160,Kyogre,Water,Rare,Primal Clash
7181,54/160,KyogreEX,Water,Rare Holo ex,Primal Clash
7182,55/160,Primal KyogreEX,Water,Rare Holo ex,Primal Clash
7183,56/160,Manaphy,Water,Rare Holo,Primal Clash
7184,57/160,Chinchou,Lightning,Common,Primal Clash
7185,58/160,Lanturn,Lightning,Uncommon,Primal Clash
7186,59/160,Electrike,Lightning,Common,Primal Clash
7187,60/160,Electrike,Lightning,Uncommon,Primal Clash
7188,61/160,Manectric,Lightning,Rare Holo,Primal Clash
7189,62/160,Tynamo,Lightning,Common,Primal Clash
7190,63/160,Eelektrik,Lightning,Uncommon,Primal Clash
7191,64/160,Eelektrik,Lightning,Rare,Primal Clash
7192,65/160,Eelektross,Lightning,Rare Holo,Primal Clash
7193,66/160,Nidoran♀,Psychic,Common,Primal Clash
7194,67/160,Nidorina,Psychic,Uncommon,Primal Clash
7195,68/160,Nidoqueen,Psychic,Uncommon,Primal Clash
7196,69/160,Nidoqueen,Psychic,Rare,Primal Clash
7197,70/160,Tentacool,Psychic,Common,Primal Clash
7198,71/160,Tentacool,Psychic,Uncommon,Primal Clash
7199,72/160,Tentacruel,Psychic,Rare,Primal Clash
7200,73/160,Starmie,Psychic,Rare,Primal Clash
7201,74/160,Rhyhorn,Fighting,Common,Primal Clash
7202,75/160,Rhydon,Fighting,Uncommon,Primal Clash
7203,76/160,Rhyperior,Fighting,Rare,Primal Clash
7204,77/160,Rhyperior,Fighting,Rare Holo,Primal Clash
7205,78/160,Nosepass,Fighting,Common,Primal Clash
7206,79/160,Meditite,Fighting,Common,Primal Clash
7207,80/160,Medicham,Fighting,Rare Holo,Primal Clash
7208,81/160,Medicham,Fighting,Rare,Primal Clash
7209,82/160,Trapinch,Fighting,Common,Primal Clash
7210,83/160,Solrock,Fighting,Common,Primal Clash
7211,84/160,Groudon,Fighting,Rare,Primal Clash
7212,85/160,GroudonEX,Fighting,Rare Holo ex,Primal Clash
7213,86/160,Primal GroudonEX,Fighting,Rare Holo ex,Primal Clash
7214,87/160,Hippopotas,Fighting,Common,Primal Clash
7215,88/160,Hippowdon,Fighting,Rare Holo,Primal Clash
7216,89/160,Drilbur,Fighting,Common,Primal Clash
7217,90/160,Diggersby,Fighting,Rare,Primal Clash
7218,91/160,SharpedoEX,Darkness,Rare Holo ex,Primal Clash
7219,92/160,Crawdaunt,Darkness,Rare Holo,Primal Clash
7220,93/160,AggronEX,Metal,Rare Holo ex,Primal Clash
7221,94/160,MegaAggronEX,Metal,Rare Holo ex,Primal Clash
7222,95/160,Probopass,Metal,Rare,Primal Clash
7223,96/160,Excadrill,Metal,Rare,Primal Clash
7224,97/160,Excadrill,Metal,Rare Holo,Primal Clash
7225,98/160,Honedge,Metal,Common,Primal Clash
7226,99/160,Doublade,Metal,Uncommon,Primal Clash
7227,100/160,Aegislash,Metal,Rare Holo,Primal Clash
7228,101/160,Mr. Mime,Fairy,Uncommon,Primal Clash
7229,102/160,Marill,Fairy,Common,Primal Clash
7230,103/160,Azumarill,Fairy,Rare,Primal Clash
7231,104/160,Azumarill,Fairy,Rare Holo,Primal Clash
7232,105/160,GardevoirEX,Fairy,Rare Holo ex,Primal Clash
7233,106/160,MegaGardevoirEX,Fairy,Rare Holo ex,Primal Clash
7234,107/160,Kingdra,Dragon,Rare,Primal Clash
7235,108/160,Kingdra,Dragon,Rare Holo,Primal Clash
7236,109/160,Vibrava,Dragon,Uncommon,Primal Clash
7237,110/160,Flygon,Dragon,Rare Holo,Primal Clash
7238,111/160,Zigzagoon,Colorless,Common,Primal Clash
7239,112/160,Linoone,Colorless,Uncommon,Primal Clash
7240,113/160,Skitty,Colorless,Common,Primal Clash
7241,114/160,Delcatty,Colorless,Rare,Primal Clash
7242,115/160,Spinda,Colorless,Common,Primal Clash
7243,116/160,Bidoof,Colorless,Common,Primal Clash
7244,117/160,Bidoof,Colorless,Uncommon,Primal Clash
7245,118/160,Bibarel,Colorless,Uncommon,Primal Clash
7246,119/160,Bouffalant,Colorless,Uncommon,Primal Clash
7247,120/160,Bunnelby,Colorless,Common,Primal Clash
7248,121/160,Bunnelby,Colorless,Uncommon,Primal Clash
7249,122/160,Acro Bike,I,Uncommon,Primal Clash
7250,123/160,Aggron Spirit Link,I,Uncommon,Primal Clash
7251,124/160,Archie's Ace in the Hole,Su,Uncommon,Primal Clash
7252,125/160,Dive Ball,I,Uncommon,Primal Clash
7253,126/160,Energy Retrieval,I,Uncommon,Primal Clash
7254,127/160,Escape Rope,I,Uncommon,Primal Clash
7255,128/160,Exp. Share,I,Uncommon,Primal Clash
7256,129/160,Fresh Water Set,I,Uncommon,Primal Clash
7257,130/160,Gardevoir Spirit Link,I,Uncommon,Primal Clash
7258,131/160,Groudon Spirit Link,I,Uncommon,Primal Clash
7259,132/160,Kyogre Spirit Link,I,Uncommon,Primal Clash
7260,133/160,Maxie's Hidden Ball Trick,Su,Uncommon,Primal Clash
7261,134/160,Professor Birch's Observations,Su,Uncommon,Primal Clash
7262,135/160,Rare Candy,I,Uncommon,Primal Clash
7263,136/160,Repeat Ball,I,Uncommon,Primal Clash
7264,137/160,Rough Seas,St,Uncommon,Primal Clash
7265,138/160,Scorched Earth,St,Uncommon,Primal Clash
7266,139/160,Shrine of Memories,St,Uncommon,Primal Clash
7267,140/160,Silent Lab,St,Uncommon,Primal Clash
7268,141/160,Teammates,Su,Uncommon,Primal Clash
7269,142/160,Weakness Policy,I,Uncommon,Primal Clash
7270,143/160,Shield Energy,Metal E,Uncommon,Primal Clash
7271,144/160,Wonder Energy,Fairy E,Uncommon,Primal Clash
7272,145/160,TrevenantEX,Grass,Rare Ultra,Primal Clash
7273,146/160,CameruptEX,Fire,Rare Ultra,Primal Clash
