id,number,name_en,type_element,rarity,expansion
7277,16/108,Articuno,Water,Rare,Roaring Skies
7278,17/108,Articuno,Water,Rare,Roaring Skies
7279,18/108,Wingull,Water,Common,Roaring Skies
7280,19/108,Pelipper,Water,Uncommon,Roaring Skies
7281,20/108,Pikachu,Lightning,Common,Roaring Skies
7282,21/108,Voltorb,Lightning,Common,Roaring Skies
7283,22/108,Electrode,Lightning,Uncommon,Roaring Skies
7284,23/108,Zapdos,Lightning,Rare,Roaring Skies
7285,24/108,Electrike,Lightning,Common,Roaring Skies
7286,25/108,Manectric,Lightning,Uncommon,Roaring Skies
7287,26/108,ThundurusEX,Lightning,Rare Holo ex,Roaring Skies
7288,27/108,Natu,Psychic,Common,Roaring Skies
7289,28/108,Natu,Psychic,Common,Roaring Skies
7290,29/108,Xatu,Psychic,Rare,Roaring Skies
7291,30/108,Shuppet,Psychic,Common,Roaring Skies
7292,31/108,Banette,Psychic,Rare,Roaring Skies
7293,32/108,Banette,Psychic,Rare,Roaring Skies
7294,33/108,Deoxys,Psychic,Rare Holo,Roaring Skies
7295,34/108,GalladeEX,Psychic,Rare Holo ex,Roaring Skies
7296,35/108,MegaGalladeEX,Psychic,Rare Holo ex,Roaring Skies
7297,36/108,Gligar,Fighting,Common,Roaring Skies
7298,37/108,Gliscor,Fighting,Uncommon,Roaring Skies
7299,38/108,Binacle,Fighting,Common,Roaring Skies
7300,39/108,Hawlucha,Fighting,Common,Roaring Skies
7301,40/108,Absol,Darkness,Rare Holo,Roaring Skies
7302,41/108,Inkay,Darkness,Common,Roaring Skies
7303,42/108,Jirachi,Metal,Rare Holo,Roaring Skies
7304,43/108,Togepi,Fairy,Common,Roaring Skies
7305,44/108,Togetic,Fairy,Uncommon,Roaring Skies
7306,45/108,Togekiss,Fairy,Rare,Roaring Skies
7307,46/108,Togekiss,Fairy,Rare Holo,Roaring Skies
7308,47/108,Carbink,Fairy,Rare,Roaring Skies
7309,48/108,Klefki,Fairy,Rare,Roaring Skies
7310,49/108,Dratini,Dragon,Common,Roaring Skies
7311,50/108,Dragonair,Dragon,Uncommon,Roaring Skies
7312,51/108,Dragonite,Dragon,Rare,Roaring Skies
7313,52/108,Dragonite,Dragon,Rare Holo,Roaring Skies
7314,53/108,Altaria,Dragon,Uncommon,Roaring Skies
7315,54/108,Bagon,Dragon,Common,Roaring Skies
7316,55/108,Bagon,Dragon,Common,Roaring Skies
7317,56/108,Shelgon,Dragon,Uncommon,Roaring Skies
7318,57/108,Salamence,Dragon,Rare Holo,Roaring Skies
7319,58/108,LatiosEX,Dragon,Rare Holo ex,Roaring Skies
7320,59/108,MegaLatiosEX,Dragon,Rare Holo ex,Roaring Skies
7321,60/108,RayquazaEX,Dragon,Rare Holo ex,Roaring Skies
7322,61/108,MegaRayquazaEX,Dragon,Rare Holo ex,Roaring Skies
7323,62/108,HydreigonEX,Dragon,Rare Holo ex,Roaring Skies
7324,63/108,Reshiram,Dragon,Rare Holo,Roaring Skies
7325,64/108,Zekrom,Dragon,Rare Holo,Roaring Skies
7326,65/108,Spearow,Colorless,Common,Roaring Skies
7327,66/108,Fearow,Colorless,Uncommon,Roaring Skies
7328,67/108,Meowth,Colorless,Common,Roaring Skies
7329,68/108,Dunsparce,Colorless,Common,Roaring Skies
7330,69/108,Skarmory,Colorless,Rare,Roaring Skies
7331,70/108,Taillow,Colorless,Common,Roaring Skies
7332,71/108,Swellow,Colorless,Rare,Roaring Skies
7333,72/108,Swellow,Colorless,Rare Holo,Roaring Skies
7334,73/108,Swablu,Colorless,Common,Roaring Skies
7335,74/108,Altaria,Colorless,Rare,Roaring Skies
7336,75/108,RayquazaEX,Colorless,Rare Holo ex,Roaring Skies
7337,76/108,MegaRayquazaEX,Colorless,Rare Holo ex,Roaring Skies
7338,77/108,ShayminEX,Colorless,Rare Holo ex,Roaring Skies
7339,78/108,Pidove,Colorless,Common,Roaring Skies
7340,79/108,Tranquill,Colorless,Uncommon,Roaring Skies
7341,80/108,Unfezant,Colorless,Uncommon,Roaring Skies
7342,81/108,Unfezant,Colorless,Rare,Roaring Skies
7343,82/108,Fletchling,Colorless,Common,Roaring Skies
7344,83/108,Gallade Spirit Link,I,Uncommon,Roaring Skies
7345,84/108,Healing Scarf,I,Uncommon,Roaring Skies
7346,85/108,Latios Spirit Link,I,Uncommon,Roaring Skies
7347,86/108,Mega Turbo,I,Uncommon,Roaring Skies
7348,87/108,Rayquaza Spirit Link,I,Uncommon,Roaring Skies
7349,88/108,Revive,I,Uncommon,Roaring Skies
7350,89/108,Sky Field,St,Uncommon,Roaring Skies
7351,90/108,Steven,Su,Uncommon,Roaring Skies
7352,91/108,Switch,I,Uncommon,Roaring Skies
7353,92/108,Trainers' Mail,I,Uncommon,Roaring Skies
7354,93/108,Ultra Ball,I,Uncommon,Roaring Skies
7355,94/108,Wally,Su,Uncommon,Roaring Skies
7356,95/108,Wide Lens,I,Uncommon,Roaring Skies
7357,96/108,Winona,Su,Uncommon,Roaring Skies
7358,97/108,Double Dragon Energy,Dragon E,Uncommon,Roaring Skies
7359,98/108,ThundurusEX,Lightning,Rare Ultra,Roaring Skies
7360,99/108,GalladeEX,Psychic,Rare Ultra,Roaring Skies
7361,100/108,MegaGalladeEX,Psychic,Rare Ultra,Roaring Skies
7362,101/108,LatiosEX,Dragon,Rare Ultra,Roaring Skies
7363,102/108,MegaLatiosEX,Dragon,Rare Ultra,Roaring Skies
7364,103/108,HydreigonEX,Dragon,Rare Ultra,Roaring Skies
7365,104/108,RayquazaEX,Colorless,Rare Ultra,Roaring Skies
7366,105/108,MegaRayquazaEX,Colorless,Rare Ultra,Roaring Skies
7367,106/108,ShayminEX,Colorless,Rare Ultra,Roaring Skies
7368,107/108,Wally,Su,Rare Ultra,Roaring Skies
7369,108/108,Winona,Su,Rare Ultra,Roaring Skies
7370,109/108,Energy Switch,I,Rare Secret,Roaring Skies
7371,110/108,VS Seeker,I,Rare Secret,Roaring Skies
7372,1/98,Oddish,Grass,Common,Ancient Origins
7373,2/98,Gloom,Grass,Uncommon,Ancient Origins
7374,3/98,Vileplume,Grass,Rare,Ancient Origins
7375,4/98,Bellossom,Grass,Uncommon,Ancient Origins
7376,5/98,Spinarak,Grass,Common,Ancient Origins
7377,6/98,Ariados,Grass,Uncommon,Ancient Origins
7378,7/98,SceptileEX,Grass,Rare Holo ex,Ancient Origins
7379,8/98,MegaSceptileEX,Grass,Rare Holo ex,Ancient Origins
7380,9/98,Combee,Grass,Common,Ancient Origins
7381,10/98,Vespiquen,Grass,Uncommon,Ancient Origins
7382,11/98,Vespiquen,Grass,Rare,Ancient Origins
7383,12/98,Virizion,Grass,Rare Holo,Ancient Origins
7384,13/98,Flareon,Fire,Uncommon,Ancient Origins
7385,14/98,Entei,Fire,Rare,Ancient Origins
7386,15/98,Entei,Fire,Rare Holo,Ancient Origins
7387,16/98,Larvesta,Fire,Common,Ancient Origins
7388,17/98,Volcarona,Fire,Rare Holo,Ancient Origins
7389,18/98,Volcarona,Fire,Rare,Ancient Origins
7390,19/98,Magikarp,Water,Common,Ancient Origins
7391,20/98,Gyarados,Water,Rare,Ancient Origins
7392,21/98,Gyarados,Water,Rare Holo,Ancient Origins
7393,22/98,Vaporeon,Water,Uncommon,Ancient Origins
7394,23/98,Relicanth,Water,Common,Ancient Origins
7395,24/98,Regice,Water,Rare,Ancient Origins
7396,25/98,KyuremEX,Water,Rare Holo ex,Ancient Origins
7397,26/98,Jolteon,Lightning,Rare Holo,Ancient Origins
7398,27/98,AmpharosEX,Lightning,Rare Holo ex,Ancient Origins
7399,28/98,MegaAmpharosEX,Lightning,Rare Holo ex,Ancient Origins
7400,29/98,Rotom,Lightning,Uncommon,Ancient Origins
7401,30/98,Unown,Psychic,Common,Ancient Origins
7402,31/98,Baltoy,Psychic,Common,Ancient Origins
7403,32/98,Baltoy,Psychic,Common,Ancient Origins
7404,33/98,Claydol,Psychic,Rare,Ancient Origins
7405,34/98,Golett,Psychic,Common,Ancient Origins
7406,35/98,Golurk,Psychic,Rare,Ancient Origins
7407,36/98,HoopaEX,Psychic,Rare Holo ex,Ancient Origins
7408,37/98,MachampEX,Fighting,Rare Holo ex,Ancient Origins
7409,38/98,Wooper,Fighting,Common,Ancient Origins
7410,39/98,Quagsire,Fighting,Common,Ancient Origins
7411,40/98,Regirock,Fighting,Rare,Ancient Origins
7412,41/98,Golurk,Fighting,Common,Ancient Origins
7413,42/98,TyranitarEX,Darkness,Rare Holo ex,Ancient Origins
7414,43/98,MegaTyranitarEX,Darkness,Rare Holo ex,Ancient Origins
7415,44/98,Sableye,Darkness,Uncommon,Ancient Origins
7416,45/98,Inkay,Darkness,Common,Ancient Origins
7417,46/98,Malamar,Darkness,Common,Ancient Origins
7418,47/98,Beldum,Metal,Common,Ancient Origins
7419,48/98,Metang,Metal,Uncommon,Ancient Origins
7420,49/98,Metagross,Metal,Rare,Ancient Origins
7421,50/98,Metagross,Metal,Rare,Ancient Origins
7422,51/98,Registeel,Metal,Rare,Ancient Origins
7423,52/98,Ralts,Fairy,Common,Ancient Origins
7424,53/98,Kirlia,Fairy,Uncommon,Ancient Origins
7425,54/98,Gardevoir,Fairy,Rare Holo,Ancient Origins
7426,55/98,Cottonee,Fairy,Common,Ancient Origins
7427,56/98,Whimsicott,Fairy,Uncommon,Ancient Origins
7428,57/98,GiratinaEX,Dragon,Rare Holo ex,Ancient Origins
7429,58/98,Goomy,Dragon,Common,Ancient Origins
7430,59/98,Sliggoo,Dragon,Uncommon,Ancient Origins
7431,60/98,Goodra,Dragon,Rare Holo,Ancient Origins
7432,61/98,Meowth,Colorless,Common,Ancient Origins
7433,62/98,Persian,Colorless,Common,Ancient Origins
7434,63/98,Eevee,Colorless,Common,Ancient Origins
7435,64/98,Porygon,Colorless,Common,Ancient Origins
7436,65/98,Porygon2,Colorless,Uncommon,Ancient Origins
7437,66/98,Porygon-Z,Colorless,Rare,Ancient Origins
7438,67/98,Porygon-Z,Colorless,Rare Holo,Ancient Origins
7439,68/98,LugiaEX,Colorless,Rare Holo ex,Ancient Origins
7440,69/98,Ace Trainer,Su,Uncommon,Ancient Origins
7441,70/98,Ampharos Spirit Link,I,Uncommon,Ancient Origins
7442,71/98,Eco Arm,I,Uncommon,Ancient Origins
7443,72/98,Energy Recycler,I,Uncommon,Ancient Origins
7444,73/98,Faded Town,St,Uncommon,Ancient Origins
7445,74/98,Forest of Giant Plants,St,Uncommon,Ancient Origins
7446,75/98,Hex Maniac,Su,Uncommon,Ancient Origins
7447,76/98,Level Ball,I,Uncommon,Ancient Origins
7448,77/98,Lucky Helmet,I,Uncommon,Ancient Origins
7449,78/98,Lysandre,Su,Uncommon,Ancient Origins
7450,79/98,Paint Roller,I,Uncommon,Ancient Origins
7451,80/98,Sceptile Spirit Link,I,Uncommon,Ancient Origins
7452,81/98,Tyranitar Spirit Link,I,Uncommon,Ancient Origins
7453,82/98,Dangerous Energy,Darkness E,Uncommon,Ancient Origins
7454,83/98,Flash Energy,Lightning E,Uncommon,Ancient Origins
7455,84/98,SceptileEX,Grass,Rare Ultra,Ancient Origins
7456,85/98,MegaSceptileEX,Grass,Rare Ultra,Ancient Origins
7457,86/98,KyuremEX,Water,Rare Ultra,Ancient Origins
7458,87/98,AmpharosEX,Lightning,Rare Ultra,Ancient Origins
7459,88/98,MegaAmpharosEX,Lightning,Rare Ultra,Ancient Origins
7460,89/98,HoopaEX,Psychic,Rare Ultra,Ancient Origins
7461,90/98,MachampEX,Fighting,Rare Ultra,Ancient Origins
7462,91/98,TyranitarEX,Darkness,Rare Ultra,Ancient Origins
7463,92/98,MegaTyranitarEX,Darkness,Rare Ultra,Ancient Origins
7464,93/98,GiratinaEX,Dragon,Rare Ultra,Ancient Origins
7465,94/98,LugiaEX,Colorless,Rare Ultra,Ancient Origins
7466,95/98,Steven,Su,Rare Ultra,Ancient Origins
7467,96/98,Primal KyogreEX,Water,Rare Ultra,Ancient Origins
7468,97/98,Primal GroudonEX,Fighting,Rare Ultra,Ancient Origins
7469,98/98,MegaRayquazaEX,Colorless,Rare Ultra,Ancient Origins
7470,99/98,Energy Retrieval,I,Rare Secret,Ancient Origins
7471,100/98,Trainers' Mail,I,Rare Secret,Ancient Origins
7472,1/162,Paras,Grass,Common,BREAKThrough
7473,2/162,Parasect,Grass,Rare,BREAKThrough
7474,3/162,Pinsir,Grass,Uncommon,BREAKThrough
7475,4/162,Cacnea,Grass,Common,BREAKThrough
7476,5/162,Pansage,Grass,Common,BREAKThrough
7477,6/162,Simisage,Grass,Rare,BREAKThrough
7478,7/162,Chespin,Grass,Common,BREAKThrough
7479,8/162,Chespin,Grass,Common,BREAKThrough
7480,9/162,Chespin,Grass,Common,BREAKThrough
7481,10/162,Quilladin,Grass,Uncommon,BREAKThrough
7482,11/162,Chesnaught,Grass,Rare Holo,BREAKThrough
7483,12/162,ChesnaughtBREAK,Grass,Rare BREAK,BREAKThrough
7484,13/162,Scatterbug,Grass,Common,BREAKThrough
7485,14/162,Spewpa,Grass,Uncommon,BREAKThrough
7486,15/162,Vivillon,Grass,Rare Holo,BREAKThrough
7487,16/162,Skiddo,Grass,Common,BREAKThrough
7488,17/162,Gogoat,Grass,Uncommon,BREAKThrough
7489,18/162,Cyndaquil,Fire,Common,BREAKThrough
7490,19/162,Quilava,Fire,Uncommon,BREAKThrough
7491,20/162,Typhlosion,Fire,Rare Holo,BREAKThrough
7492,21/162,HoundoomEX,Fire,Rare Holo ex,BREAKThrough
7493,22/162,MegaHoundoomEX,Fire,Rare Holo ex,BREAKThrough
7494,23/162,Pansear,Fire,Common,BREAKThrough
7495,24/162,Simisear,Fire,Rare,BREAKThrough
7496,25/162,Fennekin,Fire,Common,BREAKThrough
7497,26/162,Braixen,Fire,Uncommon,BREAKThrough
7498,27/162,Goldeen,Water,Common,BREAKThrough
7499,28/162,Seaking,Water,Uncommon,BREAKThrough
7500,29/162,Staryu,Water,Common,BREAKThrough
7501,30/162,Starmie,Water,Uncommon,BREAKThrough
7502,31/162,Remoraid,Water,Common,BREAKThrough
7503,32/162,Remoraid,Water,Common,BREAKThrough
7504,33/162,Octillery,Water,Rare Holo,BREAKThrough
7505,34/162,GlalieEX,Water,Rare Holo ex,BREAKThrough
7506,35/162,MegaGlalieEX,Water,Rare Holo ex,BREAKThrough
7507,36/162,Piplup,Water,Common,BREAKThrough
7508,37/162,Prinplup,Water,Uncommon,BREAKThrough
7509,38/162,Empoleon,Water,Rare Holo,BREAKThrough
7510,39/162,Snover,Water,Common,BREAKThrough
7511,40/162,Abomasnow,Water,Rare,BREAKThrough
7512,41/162,Panpour,Water,Common,BREAKThrough
7513,42/162,Simipour,Water,Rare,BREAKThrough
7514,43/162,Vanillite,Water,Common,BREAKThrough
7515,44/162,Vanillish,Water,Uncommon,BREAKThrough
7516,45/162,Vanilluxe,Water,Rare,BREAKThrough
7517,46/162,Froakie,Water,Common,BREAKThrough
7518,47/162,Frogadier,Water,Uncommon,BREAKThrough
7519,48/162,Pikachu,Lightning,Common,BREAKThrough
7520,49/162,Raichu,Lightning,Rare,BREAKThrough
7521,50/162,RaichuBREAK,Lightning,Rare BREAK,BREAKThrough
7522,51/162,Magnemite,Lightning,Common,BREAKThrough
7523,52/162,Magnemite,Lightning,Common,BREAKThrough
7524,53/162,Magneton,Lightning,Uncommon,BREAKThrough
7525,54/162,Magnezone,Lightning,Rare Holo,BREAKThrough
7526,55/162,Raikou,Lightning,Rare Holo,BREAKThrough
7527,56/162,Stunfisk,Lightning,Uncommon,BREAKThrough
7528,57/162,Dedenne,Lightning,Uncommon,BREAKThrough
7529,58/162,Gastly,Psychic,Common,BREAKThrough
7530,59/162,Haunter,Psychic,Uncommon,BREAKThrough
7531,60/162,Gengar,Psychic,Rare Holo,BREAKThrough
7532,61/162,MewtwoEX,Psychic,Rare Holo ex,BREAKThrough
7533,62/162,MewtwoEX,Psychic,Rare Holo ex,BREAKThrough
7534,63/162,MegaMewtwoEX,Psychic,Rare Holo ex,BREAKThrough
7535,64/162,MegaMewtwoEX,Psychic,Rare Holo ex,BREAKThrough
7536,65/162,Misdreavus,Psychic,Common,BREAKThrough
7537,66/162,Mismagius,Psychic,Rare Holo,BREAKThrough
7538,67/162,Wobbuffet,Psychic,Uncommon,BREAKThrough
7539,68/162,Ralts,Psychic,Common,BREAKThrough
7540,69/162,Kirlia,Psychic,Uncommon,BREAKThrough
7541,70/162,Cresselia,Psychic,Rare,BREAKThrough
7542,71/162,Woobat,Psychic,Common,BREAKThrough
7543,72/162,Swoobat,Psychic,Uncommon,BREAKThrough
7544,73/162,Elgyem,Psychic,Common,BREAKThrough
7545,74/162,Beheeyem,Psychic,Uncommon,BREAKThrough
7546,75/162,Sandshrew,Fighting,Common,BREAKThrough
7547,76/162,Sandslash,Fighting,Uncommon,BREAKThrough
7548,77/162,Cubone,Fighting,Common,BREAKThrough
7549,78/162,Marowak,Fighting,Rare,BREAKThrough
7550,79/162,MarowakBREAK,Fighting,Rare BREAK,BREAKThrough
7551,80/162,Swinub,Fighting,Common,BREAKThrough
7552,81/162,Piloswine,Fighting,Uncommon,BREAKThrough
7553,82/162,Mamoswine,Fighting,Rare Holo,BREAKThrough
7554,83/162,Hippopotas,Fighting,Common,BREAKThrough
7555,84/162,Gallade,Fighting,Rare Holo,BREAKThrough
7556,85/162,Meloetta,Fighting,Rare Holo,BREAKThrough
7557,86/162,Pancham,Fighting,Common,BREAKThrough
7558,87/162,Hawlucha,Fighting,Rare,BREAKThrough
7559,88/162,Cacturne,Darkness,Uncommon,BREAKThrough
7560,89/162,Zorua,Darkness,Common,BREAKThrough
7561,90/162,Zorua,Darkness,Common,BREAKThrough
7562,91/162,Zoroark,Darkness,Rare Holo,BREAKThrough
7563,92/162,ZoroarkBREAK,Darkness,Rare BREAK,BREAKThrough
7564,93/162,Inkay,Darkness,Common,BREAKThrough
7565,94/162,Yveltal,Darkness,Rare Holo,BREAKThrough
7566,95/162,Bronzor,Metal,Common,BREAKThrough
7567,96/162,Bronzong,Metal,Rare,BREAKThrough
7568,97/162,Mr. Mime,Fairy,Rare,BREAKThrough
7569,98/162,Snubbull,Fairy,Common,BREAKThrough
7570,99/162,Granbull,Fairy,Uncommon,BREAKThrough
7571,100/162,Ralts,Fairy,Common,BREAKThrough
7572,101/162,Flabébé,Fairy,Common,BREAKThrough
7573,102/162,Floette,Fairy,Uncommon,BREAKThrough
7574,103/162,Florges,Fairy,Rare,BREAKThrough
7575,104/162,FlorgesBREAK,Fairy,Rare BREAK,BREAKThrough
7576,105/162,Spritzee,Fairy,Common,BREAKThrough
7577,106/162,Aromatisse,Fairy,Rare,BREAKThrough
7578,107/162,Xerneas,Fairy,Rare Holo,BREAKThrough
7579,108/162,Axew,Dragon,Common,BREAKThrough
7580,109/162,Axew,Dragon,Common,BREAKThrough
7581,110/162,Fraxure,Dragon,Uncommon,BREAKThrough
7582,111/162,Haxorus,Dragon,Rare Holo,BREAKThrough
7583,112/162,Noivern,Dragon,Rare,BREAKThrough
7584,113/162,NoivernBREAK,Dragon,Rare BREAK,BREAKThrough
7585,114/162,Meowth,Colorless,Common,BREAKThrough
7586,115/162,Doduo,Colorless,Common,BREAKThrough
7587,116/162,Doduo,Colorless,Common,BREAKThrough
7588,117/162,Dodrio,Colorless,Rare,BREAKThrough
7589,118/162,Snorlax,Colorless,Uncommon,BREAKThrough
7590,119/162,Hoothoot,Colorless,Common,BREAKThrough
7591,120/162,Noctowl,Colorless,Rare,BREAKThrough
7592,121/162,Teddiursa,Colorless,Common,BREAKThrough
7593,122/162,Ursaring,Colorless,Uncommon,BREAKThrough
7594,123/162,Smeargle,Colorless,Rare,BREAKThrough
7595,124/162,Swablu,Colorless,Common,BREAKThrough
7596,125/162,Starly,Colorless,Common,BREAKThrough
7597,126/162,Staravia,Colorless,Uncommon,BREAKThrough
7598,127/162,Staraptor,Colorless,Rare,BREAKThrough
7599,128/162,Chatot,Colorless,Rare,BREAKThrough
7600,129/162,Rufflet,Colorless,Common,BREAKThrough
7601,130/162,Braviary,Colorless,Rare,BREAKThrough
7602,131/162,Noibat,Colorless,Common,BREAKThrough
7603,132/162,Noibat,Colorless,Common,BREAKThrough
7604,133/162,Assault Vest,I,Uncommon,BREAKThrough
7605,134/162,Brigette,Su,Uncommon,BREAKThrough
7606,135/162,Buddy-Buddy Rescue,I,Uncommon,BREAKThrough
7607,136/162,Fisherman,Su,Uncommon,BREAKThrough
7608,137/162,Float Stone,I,Uncommon,BREAKThrough
7609,138/162,Giovanni's Scheme,Su,Uncommon,BREAKThrough
7610,139/162,Glalie Spirit Link,I,Uncommon,BREAKThrough
7611,140/162,Heavy Ball,I,Uncommon,BREAKThrough
7612,141/162,Heavy Boots,I,Uncommon,BREAKThrough
7613,142/162,Houndoom Spirit Link,I,Uncommon,BREAKThrough
7614,143/162,Judge,Su,Uncommon,BREAKThrough
7615,144/162,Mewtwo Spirit Link,I,Uncommon,BREAKThrough
7616,145/162,Parallel City,St,Uncommon,BREAKThrough
7617,146/162,Professor's Letter,I,Uncommon,BREAKThrough
7618,147/162,Reserved Ticket,I,Uncommon,BREAKThrough
7619,148/162,Skyla,Su,Uncommon,BREAKThrough
7620,149/162,Super Rod,I,Uncommon,BREAKThrough
7621,150/162,Town Map,I,Uncommon,BREAKThrough
7622,151/162,Burning Energy,Fire E,Uncommon,BREAKThrough
7623,152/162,Rainbow Energy,Colorless E,Uncommon,BREAKThrough
7624,153/162,HoundoomEX,Fire,Rare Ultra,BREAKThrough
7625,154/162,MegaHoundoomEX,Fire,Rare Ultra,BREAKThrough
7626,155/162,GlalieEX,Water,Rare Ultra,BREAKThrough
7627,156/162,MegaGlalieEX,Water,Rare Ultra,BREAKThrough
7628,157/162,MewtwoEX,Psychic,Rare Ultra,BREAKThrough
7629,158/162,MewtwoEX,Psychic,Rare Ultra,BREAKThrough
7630,159/162,MegaMewtwoEX,Psychic,Rare Ultra,BREAKThrough
7631,160/162,MegaMewtwoEX,Psychic,Rare Ultra,BREAKThrough
7632,161/162,Brigette,Su,Rare Ultra,BREAKThrough
7633,162/162,Giovanni's Scheme,Su,Rare Ultra,BREAKThrough
7634,163/162,MewtwoEX,Psychic,Rare Secret,BREAKThrough
7635,164/162,MewtwoEX,Psychic,Rare Secret,BREAKThrough
7636,1/122,Chikorita,Grass,Common,BREAKPoint
7637,2/122,Bayleef,Grass,Uncommon,BREAKPoint
7638,3/122,Meganium,Grass,Rare Holo,BREAKPoint
7639,4/122,Seedot,Grass,Common,BREAKPoint
7640,5/122,Kricketot,Grass,Common,BREAKPoint
7641,6/122,Kricketune,Grass,Uncommon,BREAKPoint
7642,7/122,Petilil,Grass,Common,BREAKPoint
7643,8/122,Lilligant,Grass,Rare,BREAKPoint
7644,9/122,Durant,Grass,Uncommon,BREAKPoint
7645,10/122,Growlithe,Fire,Common,BREAKPoint
7646,11/122,Arcanine,Fire,Uncommon,BREAKPoint
7647,12/122,Numel,Fire,Common,BREAKPoint
7648,13/122,Camerupt,Fire,Rare,BREAKPoint
7649,14/122,EmboarEX,Fire,Rare Holo ex,BREAKPoint
7650,15/122,Heatmor,Fire,Uncommon,BREAKPoint
7651,16/122,Psyduck,Water,Common,BREAKPoint
7652,17/122,Golduck,Water,Rare,BREAKPoint
7653,18/122,GolduckBREAK,Water,Rare BREAK,BREAKPoint
7654,19/122,Slowpoke,Water,Common,BREAKPoint
7655,20/122,Slowbro,Water,Uncommon,BREAKPoint
7656,21/122,Slowking,Water,Rare Holo,BREAKPoint
7657,22/122,Shellder,Water,Common,BREAKPoint
7658,23/122,Shellder,Water,Common,BREAKPoint
7659,24/122,Cloyster,Water,Uncommon,BREAKPoint
7660,25/122,Staryu,Water,Common,BREAKPoint
7661,26/122,GyaradosEX,Water,Rare Holo ex,BREAKPoint
7662,27/122,MegaGyaradosEX,Water,Rare Holo ex,BREAKPoint
7663,28/122,Lapras,Water,Uncommon,BREAKPoint
7664,29/122,Corsola,Water,Common,BREAKPoint
7665,30/122,Suicune,Water,Rare Holo,BREAKPoint
7666,31/122,PalkiaEX,Water,Rare Holo ex,BREAKPoint
7667,32/122,ManaphyEX,Water,Rare Holo ex,BREAKPoint
7668,33/122,Tympole,Water,Common,BREAKPoint
7669,34/122,Palpitoad,Water,Uncommon,BREAKPoint
7670,35/122,Seismitoad,Water,Rare,BREAKPoint
7671,36/122,Ducklett,Water,Common,BREAKPoint
7672,37/122,Swanna,Water,Uncommon,BREAKPoint
7673,38/122,Froakie,Water,Common,BREAKPoint
7674,39/122,Frogadier,Water,Uncommon,BREAKPoint
7675,40/122,Greninja,Water,Rare,BREAKPoint
7676,41/122,GreninjaBREAK,Water,Rare BREAK,BREAKPoint
7677,42/122,Electabuzz,Lightning,Common,BREAKPoint
7678,43/122,Electivire,Lightning,Uncommon,BREAKPoint
7679,44/122,Shinx,Lightning,Common,BREAKPoint
7680,45/122,Luxio,Lightning,Uncommon,BREAKPoint
7681,46/122,Luxray,Lightning,Rare,BREAKPoint
7682,47/122,LuxrayBREAK,Lightning,Rare BREAK,BREAKPoint
7683,48/122,Blitzle,Lightning,Common,BREAKPoint
7684,49/122,Zebstrika,Lightning,Rare,BREAKPoint
7685,50/122,Drowzee,Psychic,Common,BREAKPoint
7686,51/122,Hypno,Psychic,Rare,BREAKPoint
7687,52/122,EspeonEX,Psychic,Rare Holo ex,BREAKPoint
7688,53/122,Skorupi,Psychic,Common,BREAKPoint
7689,54/122,Drapion,Psychic,Rare,BREAKPoint
7690,55/122,Sigilyph,Psychic,Uncommon,BREAKPoint
7691,56/122,Trubbish,Psychic,Common,BREAKPoint
7692,57/122,Garbodor,Psychic,Rare Holo,BREAKPoint
7693,58/122,Espurr,Psychic,Common,BREAKPoint
7694,59/122,Meowstic,Psychic,Rare,BREAKPoint
7695,60/122,Honedge,Psychic,Common,BREAKPoint
7696,61/122,Doublade,Psychic,Uncommon,BREAKPoint
7697,62/122,Aegislash,Psychic,Rare Holo,BREAKPoint
7698,63/122,Skrelp,Psychic,Common,BREAKPoint
